video_name,audio_name,emotion,sentiment,text_sentiment,audio_sentiment,video_sentiment,text
clip_60_Sharing_2.mp4,clip_60_Sharing_2.wav,netral,netral,negatif,positif,netral,"Oke lanjut, selama 3 hari ini, udah aku bilang aku nggak makan, kerja aku cuma nangis"
clip_60_Sharing_3.mp4,clip_60_Sharing_3.wav,kesedihan,negatif,negatif,positif,netral,Nangis nangis nangis dan yang pasti yang selalu aku ingat itu adalah masa kecil aku
clip_60_Sharing_4.mp4,clip_60_Sharing_4.wav,netral,netral,netral,positif,positif,Masa kecil aku bisa ketika dimarahin orang tua aku dimarahin sama aku misalnya atau dimarahin sama siapa pun itu
clip_61_Sharing_1.mp4,clip_61_Sharing_1.wav,kebahagiaan,positif,positif,positif,netral,"Ya, jadi alhamdulillah momentum itu terjadi pada tahun 2015, tepatnya bulan Januari, tanggal delapan."
clip_61_Sharing_2.mp4,clip_61_Sharing_2.wav,netral,netral,netral,positif,netral,"Pada saat itu, eh£¬ pada saat itu bulan Desember, pada saat itu eh, aku umroh, pada saya umroh."
clip_61_Sharing_3.mp4,clip_61_Sharing_3.wav,kebahagiaan,positif,netral,positif,positif,"Terus saya umroh, pada saat umroh, terus saya fikir kok alhamdulillah Allah udah kasih saya rezeki yang masyaallah, alhamdulillah sekali dengan umur saya yang ke, berapa ya, Mak? Waktu itu?"
clip_61_Sharing_4.mp4,clip_61_Sharing_4.wav,netral,netral,positif,positif,positif,"25? Umurin ke-25 alhamdulillah Allah kasih rezeki kesehatan, Allah kasih rezeki perkerjaan yang masyaallah, Allah kasih rezeki materi yang alhamdulillah, pokoknya semuanya masyaallah."
clip_61_Sharing_5.mp4,clip_61_Sharing_5.wav,netral,netral,positif,positif,netral,"Akhirnya, pada saat itu umroh, terus saya mikir oh ya ini kan perjalanan umroh, bukan yang pertama alhamdulillah, perjalanan umroh yang kesekian."
clip_61_Sharing_6.mp4,clip_61_Sharing_6.wav,kesedihan,negatif,netral,positif,positif,Tapi kok gini-gini aja ya hidupnya? Maksud deh kayak kok habis pualng umroh masih tetap berambut kelihatan? Habis pulang umroh masih tetap pakai bajunya yang kebuka? Itu kayak kenapa ya? Kok aku kenapa ya kok saya seperti ini gitu?
clip_61_Sharing_7.mp4,clip_61_Sharing_7.wav,netral,netral,netral,positif,positif,"Saya fikir terus terus akhirnya pada saat itu, ada salah satu pembimbing, pembimbing umroh."
clip_61_Sharing_8.mp4,clip_61_Sharing_8.wav,kebahagiaan,positif,positif,positif,positif,"Di sana, saya suka sharing, suka ngobrol sama beliau dan juga ada ustad Fati Karim juga kebetulan alhamdulillah."
clip_62_Sharing_1.mp4,clip_62_Sharing_1.wav,netral,netral,netral,netral,netral,Jadi hari ini aku bakal bikin video tentang perjalanan diet aku yang mungkin bisa turun sekitar 30 kilogram.
clip_62_Sharing_2.mp4,clip_62_Sharing_2.wav,kebahagiaan,positif,netral,positif,positif,"Jadi kalau kalian beberapa bulan lalu sempat lihat aku post di instagram, aku post foto tentang aku waktu beratku 160 eh 106 kilo terus jadi sekitar 76 kilo."
clip_62_Sharing_3.mp4,clip_62_Sharing_3.wav,netral,netral,netral,positif,netral,"Dan setelah aku post,pengen banget kayak itu dietin gimana, terus diet-diet dilakuin apa? Makan apa? Pakai obat nggak? blablabla..."
clip_62_Sharing_4.mp4,clip_62_Sharing_4.wav,kebahagiaan,positif,netral,positif,positif,Dan pernyataan kalian yang keh tanya-tanya dan menurut aku aku harus bikin videonya ini karena banyak kalian yang tanya ke aku.
clip_62_Sharing_5.mp4,clip_62_Sharing_5.wav,netral,netral,netral,positif,netral,Dan sebenarnya aku mau bikin videonya udah dari lama ya udah dari berbulan-bulan yang lalu cuman udah sampai bikin dan filenya korup dan malas ya terus malas.
clip_63_Sharing_1.mp4,clip_63_Sharing_1.wav,netral,netral,netral,netral,netral,Ah udahlah nanti diet aja kan itu lagi liburan kan.
clip_63_Sharing_2.mp4,clip_63_Sharing_2.wav,netral,netral,positif,negatif,netral,"Ya udah aku kayak bentar ajalah lagi liburan nikmatin karena aku selama liburan kayak family time, pergi heading sama teman sama keluarga kayak banyak makanan gitu aku mikir nggak bisa kalau kayak kini diet gitu."
clip_63_Sharing_3.mp4,clip_63_Sharing_3.wav,kebahagiaan,positif,positif,positif,positif,"Tapi kalau aku mikir lagi, aku melihat kan banyak banget kayak apa itu itulah kayak body goals, body goals, jadi kayak ada motivasi."
clip_63_Sharing_4.mp4,clip_63_Sharing_4.wav,netral,netral,netral,netral,netral,Jadi aku di sini juga bakal ngesharing cerita dan story aku selama 3 bulan terus aku juga bakal ngasih tips ke kalian kok bisa sih diturun 17 sampai 18 kilo selama 3 bulan.
clip_64_Sharing_1.mp4,clip_64_Sharing_1.wav,netral,netral,netral,netral,netral,"Itu ya, dia ingin seperti tadi saya bilang dia ingin memberikan butir gaman itu ke ada salah satu keluarganya yang anggota DPR, hanya itu."
clip_64_Sharing_2.mp4,clip_64_Sharing_2.wav,netral,netral,netral,netral,netral,Mungkin itu bisa jadi pertimbangan untuk dia pindah dari sekolah.
clip_64_Sharing_3.mp4,clip_64_Sharing_3.wav,netral,netral,netral,netral,netral,Kami waktu itu bukan lewat telepon aja tapi secara langsung dia juga sering sekali bahkan ya tidak bisa dihitung lagi sudah.
clip_65_Sharing_1.mp4,clip_65_Sharing_1.wav,kebahagiaan,positif,netral,positif,positif,Karena cita-cita dari kecil pengen banget jadi artis.
clip_65_Sharing_2.mp4,clip_65_Sharing_2.wav,kebahagiaan,positif,positif,positif,positif,Jadi pengen banget jadi artis.
clip_65_Sharing_3.mp4,clip_65_Sharing_3.wav,netral,netral,positif,positif,netral,"Kemudian, saya meningkatkan lagi usia 16 tahun, saya lihat semua mimpi-mimpi saya di Batam kepulauan Riau, saya lahir di Batam kepulauan Riau sampai usia 16 tahun."
clip_65_Sharing_4.mp4,clip_65_Sharing_4.wav,netral,netral,positif,positif,positif,"Saya lihat banyak sudah diceklis secara pendidikan, ranking di kelas, menang olimpiade dan sebagainya sudah diceklis dan usia 13 tahun saya sudah mulai jadi MC untuk anak baik, MC untuk festival, MC unutk gathering perusahaan."
clip_65_Sharing_5.mp4,clip_65_Sharing_5.wav,netral,netral,netral,positif,positif,Jadi usia 13 tahun saya belum paham bentuk bunglon kadang seusia saya 13 tahun kadang harus kegiatan lebih dewasa dan sebagainya.
clip_65_Sharing_6.mp4,clip_65_Sharing_6.wav,netral,netral,netral,positif,netral,"bicara terlatih di usia 13 tahun ketika menjadi seorang MC dan di dapatkan uang sendiri, terusnya 13 tahun."
clip_66_Sharing_1.mp4,clip_66_Sharing_1.wav,netral,netral,negatif,positif,netral,jadi pertama kali aku didiagnosa bipolar disorder adalah pada tahun 2009
clip_66_Sharing_2.mp4,clip_66_Sharing_2.wav,netral,netral,negatif,positif,netral,dan aku melewati sekitar 3 tahunan masa di mana aku follow full denial dan nggak mau terima
clip_66_Sharing_3.mp4,clip_66_Sharing_3.wav,netral,netral,positif,positif,netral,"tapi kemudian aku pelan-pelan berubah, pelan-pelan aku mau belajar tentang psikologi tentang neuroscience tentang pengembangan diri dan tentang bipolar disorder itu sendiri apa"
clip_66_Sharing_4.mp4,clip_66_Sharing_4.wav,netral,netral,netral,netral,netral,dan satu hal yang harus saya point out buat banyak orang di luar sana termasuk kamu yang mengasih pertanyaan barusan
clip_66_Sharing_5.mp4,clip_66_Sharing_5.wav,netral,netral,netral,positif,netral,kalau misalnya kita punya kondisi memang kita bipolar
clip_66_Sharing_6.mp4,clip_66_Sharing_6.wav,netral,netral,netral,positif,netral,"ternyata menurut pengalaman aku semakin banyak kita denial, semakin banyak kita nggak mau tahu, semakin banyak kita nggak mau terima semakin bipolar disorder itu akan menguasai dan melemahkan kita"
clip_67_Sharing_1.mp4,clip_67_Sharing_1.wav,netral,netral,netral,netral,netral,"Hi,semuanya, selamat datang di video gue."
clip_67_Sharing_2.mp4,clip_67_Sharing_2.wav,netral,netral,netral,netral,netral,Gue di video ini mau sharing tentang pengalaman gue make Minoxidil buat numbuhin brewok
clip_67_Sharing_3.mp4,clip_67_Sharing_3.wav,netral,netral,netral,netral,netral,Jadi pengalamannya ku dalam nak pengen punya brewok dan aku udah coba berapa obat gue numbuhin brewok gue tapi nggak ada hasilnya.
clip_67_Sharing_4.mp4,clip_67_Sharing_4.wav,netral,netral,netral,netral,netral,Sampai akhirnya gue numbuhin Minoxidil dari sosial media.
clip_67_Sharing_5.mp4,clip_67_Sharing_5.wav,netral,netral,negatif,netral,netral,Singkat derita. Akhirnya aku beli Minoxidil karena aku udah penasaran banget soalnya udah banyak buat testinya.
clip_68_Sharing_1.mp4,clip_68_Sharing_1.wav,netral,netral,positif,netral,positif,"Bekerja kalau dilihat sih, bekerjanya bagus"
clip_68_Sharing_2.mp4,clip_68_Sharing_2.wav,kemarahan,negatif,negatif,netral,negatif,"Cuma mentalnya masih, tidak bisa saya terima sebagai asisten karena tadinya bagus setelah saya tes, untuk beberapa kali tes mental"
clip_68_Sharing_3.mp4,clip_68_Sharing_3.wav,netral,netral,negatif,netral,netral,Maaf untuk general asisten yang dari Mas Uji
clip_68_Sharing_4.mp4,clip_68_Sharing_4.wav,netral,netral,positif,netral,netral,"Saya batal merekrut anda karena tus sekarang penilaian saya ya, mental anda masih kita cocok dengan tim saya"
clip_69_Sharing_1.mp4,clip_69_Sharing_1.wav,kemarahan,negatif,netral,negatif,negatif,"Bawa hanya untuk seperti itu itu, padahal saya bekerja"
clip_69_Sharing_2.mp4,clip_69_Sharing_2.wav,kemarahan,negatif,negatif,negatif,negatif,"ingin bener-bener itu tidak dieksploitasi seksnya gitu, kenapa saya harus melakukan seperti itu sementara ngekan tidak gitu"
clip_69_Sharing_3.mp4,clip_69_Sharing_3.wav,kemarahan,negatif,netral,negatif,negatif,"Ini adalah rasa ketika adalah sebagai pekerja dan ketika itu disampaikan kepada ketua pengawas, dengan ketua pengawasannya menjawab"
clip_69_Sharing_4.mp4,clip_69_Sharing_4.wav,kemarahan,negatif,negatif,negatif,negatif,"Kalau kamu sudah tidak nyaman di lingkungan kerja ini ya, silakan besok boleh kok kamu tulis surat resign langsung di atas meja kerja saya"
clip_70_Sharing_1.mp4,clip_70_Sharing_1.wav,kemarahan,negatif,netral,negatif,negatif,Akhirnya keluarga saya memutuskan untuk turun dari kapal
clip_70_Sharing_2.mp4,clip_70_Sharing_2.wav,ketakutan,negatif,negatif,negatif,negatif,Karena takut-takut ada kelombang yang lebih besar lagi yang akan menghantam dan membawa kami
clip_70_Sharing_3.mp4,clip_70_Sharing_3.wav,ketakutan,negatif,negatif,negatif,negatif,ke tempat yang lebih dalam. Karena air pada saat itu seperti di blender
clip_70_Sharing_4.mp4,clip_70_Sharing_4.wav,kemarahan,negatif,netral,negatif,negatif,"Setelah itu, ayah saya dan tetangga lainnya yang selamat di atas kapal tersebut sekitar 59 orang"
clip_70_Sharing_5.mp4,clip_70_Sharing_5.wav,kemarahan,negatif,netral,negatif,negatif,mengampil tangga yang kebetulan ada di samping rumah
clip_71_Sharing_1.mp4,clip_71_Sharing_1.wav,kebahagiaan,positif,netral,positif,positif,"Jadi sekarang aku lagi di jalan menuju ke sekolahnya Siena, ini adalah hari pertama dalam hidup aku"
clip_71_Sharing_2.mp4,clip_71_Sharing_2.wav,kebahagiaan,positif,netral,positif,positif,"Dan hari pertama dalam hidup Siena di mana aku jemput dia pulang sekolah, seriously, honestly beneran ini hari pertama"
clip_71_Sharing_3.mp4,clip_71_Sharing_3.wav,kebahagiaan,positif,positif,positif,positif,"Jadi aku ngerasain banget sebagai seorang ibu gimana excitementnya lihat anakku, kelas satu SD, pakai seragam sekolah"
clip_71_Sharing_4.mp4,clip_71_Sharing_4.wav,kebahagiaan,positif,netral,positif,positif,"Keringatan baru pulang sekolah, habis main sama dengan teman-temannya berdiri di gerbang sekolah dan aku datang menjemput dia"
clip_71_Sharing_5.mp4,clip_71_Sharing_5.wav,kebahagiaan,positif,positif,positif,positif,Dan I hope she will be as excited as me karena ini moment pertama kali ini terjadi
clip_72_Sharing_1.mp4,clip_72_Sharing_1.wav,kesedihan,negatif,negatif,negatif,negatif,Mereka tidak melihat kayak memang mereka dibutakan tidak melihat saya.
clip_72_Sharing_2.mp4,clip_72_Sharing_2.wav,kesedihan,negatif,negatif,negatif,negatif,"Saya memang bener-bener bingung karena itu memang hal yang pertama yang saya alami dalam hidup saya, hidup pertolongan Tuhan."
clip_72_Sharing_3.mp4,clip_72_Sharing_3.wav,netral,netral,netral,negatif,negatif,Saya juga mulai percaya bahwa dia adalah benar-benar Tuhan.
clip_72_Sharing_4.mp4,clip_72_Sharing_4.wav,netral,netral,netral,negatif,negatif,"Saya keluar dari tempat kerja, ada orang memperkenalkan saya lewat satu ibu gembala yang ada di."
clip_72_Sharing_5.mp4,clip_72_Sharing_5.wav,kemarahan,negatif,negatif,negatif,negatif,"Datang ke dunia bukan mencari orang-orang benar tetapi dia melainkan mencari orang-orang yang berdosa dan disitu saya mengalami hal yang seperti itu, saya adalah orang yang ber."
clip_72_Sharing_6.mp4,clip_72_Sharing_6.wav,kesedihan,negatif,negatif,negatif,negatif,"Itu memang bener-bener bergetar apa hati yang di dalam hati saya, saya memang kayak bener-bener ada Tuhan yang berbicara bahwa akulah jalan kebenaran dan hidup,tidak ada seorang pun yang dapat datang kepada bapak kalau tidak melalui aku."
clip_72_Sharing_7.mp4,clip_72_Sharing_7.wav,netral,netral,netral,negatif,netral,Di sutu ada masa depan itu sungguh ada tinggal tunggu waktunya Tuhan di dalam kehidupan saya.
clip_73_Sharing_1.mp4,clip_73_Sharing_1.wav,kebahagiaan,positif,netral,positif,positif,"Aku nanya itu setiap minggu tapi yang jawab mungkin kayak dua orang, tiga orang."
clip_73_Sharing_2.mp4,clip_73_Sharing_2.wav,kebahagiaan,positif,netral,positif,positif,"Dan yes, aku bacain kommen-kommen kalian di bawah, oke?"
clip_73_Sharing_3.mp4,clip_73_Sharing_3.wav,kebahagiaan,positif,positif,positif,positif,I have always been a creative person. Aku dari kecil itu kreatif banget setidaknya aku merasa aku kreatif mungkin kelihatan enggak?
clip_73_Sharing_4.mp4,clip_73_Sharing_4.wav,kebahagiaan,positif,negatif,positif,positif,Mungkin aku kepedean.
clip_73_Sharing_5.mp4,clip_73_Sharing_5.wav,netral,netral,positif,positif,positif,"No, tapi dari kecil semua guru-guruku, Papa, Mamaku, dan orang-orang di sekitarku selalu bilang bahwa aku adalah anak yang sangat kreatif."
clip_73_Sharing_6.mp4,clip_73_Sharing_6.wav,kebahagiaan,positif,netral,positif,positif,Mungkin juga kreatif ada kata digunakan untuk menggantikan bodoh atau malas. I don't know. I hope not.
clip_73_Sharing_7.mp4,clip_73_Sharing_7.wav,netral,netral,positif,positif,positif,Yang jelas dari dulu aku sangat terkesima dengan hal-hal lainnya yang juga kreatif.
clip_73_Sharing_8.mp4,clip_73_Sharing_8.wav,netral,netral,netral,positif,netral,"Dan recently, kalau misalkan kalian follow aku di twitter, aku nemuin ini."
clip_73_Sharing_9.mp4,clip_73_Sharing_9.wav,kebahagiaan,positif,positif,positif,positif,"Ini adalah spanduk, bukan spanduk sih semacam poster dilarang membuang sampah yang sangat-sangat agresif tapi waktu aku ngelihat I was like."
clip_73_Sharing_10.mp4,clip_73_Sharing_10.wav,netral,netral,positif,positif,positif,Itu fotonya aku ambil di dekat rumahku tapi ketika aku post di twitter ternyata banyak dari kalian yang mikir itu juga lucu dan kreatif.
clip_73_Sharing_11.mp4,clip_73_Sharing_11.wav,kebahagiaan,positif,netral,positif,positif,So dari situ kita terinpirasi untuk mencari ini spanduk-spanduk atau rambu atau plang kreatif lainnya di Indonesia.
clip_73_Sharing_12.mp4,clip_73_Sharing_12.wav,kebahagiaan,positif,positif,positif,positif,So you've got to this video dan ternyata yang kita temukan lumayan.
clip_74_Sharing_1.mp4,clip_74_Sharing_1.wav,kesedihan,negatif,netral,negatif,negatif,"Buat, buat tolong orang Indonesia, gue pengen jujur sama lu semua."
clip_74_Sharing_2.mp4,clip_74_Sharing_2.wav,kemarahan,negatif,negatif,negatif,negatif,"Kenapa gue buat bincang, itu karena urgent tentang tentang lutut gue sampai lutut gue hancur makanya gue ada operasi."
clip_74_Sharing_3.mp4,clip_74_Sharing_3.wav,kemarahan,negatif,negatif,negatif,negatif,"Oke, dan gue tahan gue bohong sama lawyer, gue bohong sama dokter, gue bohong sama semua orang karena gue try gue memprotek lagi gue."
clip_74_Sharing_4.mp4,clip_74_Sharing_4.wav,kemarahan,negatif,negatif,negatif,negatif,Gue nggak mau dia di penjara atau atau segala macam.
clip_74_Sharing_5.mp4,clip_74_Sharing_5.wav,kemarahan,negatif,negatif,negatif,negatif,"Dan sekarang kita berantem lagi, dia mau hampir mau mukul gue makanya gue telepon 911."
clip_74_Sharing_6.mp4,clip_74_Sharing_6.wav,kemarahan,negatif,netral,negatif,negatif,But lu tahu lu tahu apa yang terjadi?
clip_74_Sharing_7.mp4,clip_74_Sharing_7.wav,kemarahan,negatif,negatif,negatif,negatif,"Polisi bilang gue yang salah karena gue imigran karena gue Asian karena gue terlihat dramatik, padahal gue udah tunjukin semua foto-foto, cap-cap gue."
clip_74_Sharing_8.mp4,clip_74_Sharing_8.wav,kesedihan,negatif,negatif,negatif,negatif,"Dan gue bilang gue mau divorce maybe maksud gue gue minta tolong 911 untuk hubungin embassy Indonesia untuk pulangin gue gue dengar gue bohong sama lu semua di instagram, gue bohong sama keluarga gue, gue yang nggak terkuat di sini, siapa pun yang nonton, siapa pun yang nonton instagram gue, tolong telepon embassy Indonesia."
clip_74_Sharing_9.mp4,clip_74_Sharing_9.wav,kesedihan,negatif,negatif,negatif,negatif,"Gue nggak ngerti, gue banget gue harus gimana, gue nggak tahu, gue mau pulang ke Indonesia, gue mau pulang ke Indonesia, tolong, tolong."
clip_74_Sharing_10.mp4,clip_74_Sharing_10.wav,kesedihan,negatif,negatif,negatif,negatif,"Sedih di sini polisi juga saling pasti, saling pasti bilang gue pembohong, gue dapat gue bohong, nggak ada untung yang buat gue bohong."
clip_74_Sharing_11.mp4,clip_74_Sharing_11.wav,kesedihan,negatif,negatif,negatif,negatif,"Please tolong, siapa pun! Siapa pun yang nonton video gue ini, tolong pulangin gue, pulangin gue, gue harus, tolong, tolongin gue!"
clip_75_Sharing_1.mp4,clip_75_Sharing_1.wav,kesedihan,negatif,netral,negatif,negatif,Hanya menggunakan baju dalam.
clip_75_Sharing_2.mp4,clip_75_Sharing_2.wav,kemarahan,negatif,netral,negatif,negatif,"Dikalungkan karton,dikalungkan sepatu yang dia beli."
clip_75_Sharing_3.mp4,clip_75_Sharing_3.wav,kesedihan,negatif,netral,negatif,negatif,Di saya sebagai seorang anak.
clip_75_Sharing_4.mp4,clip_75_Sharing_4.wav,kesedihan,negatif,netral,negatif,negatif,Sangat teriri
clip_75_Sharing_5.mp4,clip_75_Sharing_5.wav,kesedihan,negatif,netral,negatif,negatif,"Saya cepat-cepat menyambari Mama saya untuk menolong dia, ingin memeluk dia, ingin melepas copotan kartonnya ada di lehernya tapi tiba-tiba"
clip_76_Sharing_1.mp4,clip_76_Sharing_1.wav,kebahagiaan,positif,netral,positif,positif,Assalamualaikum Warohmatullahi wa Barokatuh.. Oke temen-temen
clip_76_Sharing_2.mp4,clip_76_Sharing_2.wav,kebahagiaan,positif,netral,positif,positif,Selamat datang di channel aku.
clip_76_Sharing_3.mp4,clip_76_Sharing_3.wav,netral,netral,netral,netral,positif,"Kali ini aku nggak akan ngomongin soal Jumping Rope,"
clip_76_Sharing_4.mp4,clip_76_Sharing_4.wav,kebahagiaan,positif,positif,netral,positif,Tapi aku mau share ke kalian
clip_76_Sharing_5.mp4,clip_76_Sharing_5.wav,netral,netral,netral,positif,positif,Gimana caranya aku bisa turunkan berat badan dari 104 kg menjadi 82 kg.
clip_76_Sharing_6.mp4,clip_76_Sharing_6.wav,netral,netral,netral,netral,positif,"Oke.. aku mau cerita sedikit ya,"
clip_76_Sharing_7.mp4,clip_76_Sharing_7.wav,netral,netral,netral,netral,positif,"Jadi temen-temen, awalnya,"
clip_76_Sharing_8.mp4,clip_76_Sharing_8.wav,netral,netral,netral,netral,netral,sebelum puasa berat badan aku itu adalah 104 kg
clip_76_Sharing_9.mp4,clip_76_Sharing_9.wav,netral,netral,netral,netral,netral,"nah akhirnya aku bertekad untuk menurunkannya,"
clip_76_Sharing_10.mp4,clip_76_Sharing_10.wav,netral,netral,netral,netral,netral,"Jadi di waktu selama puasa,"
clip_76_Sharing_11.mp4,clip_76_Sharing_11.wav,netral,netral,netral,netral,netral,"aku mencoba untuk mengurangi porsi nasinya,"
clip_76_Sharing_12.mp4,clip_76_Sharing_12.wav,netral,netral,netral,netral,netral,"jadi tetep makan seperti biasa,"
clip_76_Sharing_13.mp4,clip_76_Sharing_13.wav,netral,netral,netral,netral,netral,Tapi aku kurangi porsi nasinya.
clip_76_Sharing_14.mp4,clip_76_Sharing_14.wav,netral,netral,netral,netral,netral,Dan aku olahraga waktu itu bersepeda setiap pagi
clip_76_Sharing_15.mp4,clip_76_Sharing_15.wav,netral,netral,netral,netral,netral,dengan jarak tempuh sekitar 24 km.
clip_76_Sharing_16.mp4,clip_76_Sharing_16.wav,netral,netral,netral,netral,netral,"waktunya sekitar 1 jam, jadi 1 jam bersepeda."
clip_77_Sharing_1.mp4,clip_77_Sharing_1.wav,netral,netral,netral,netral,netral,Tentunya para sahabat punya uang bukan?
clip_77_Sharing_2.mp4,clip_77_Sharing_2.wav,kesedihan,negatif,negatif,netral,negatif,"Sayangnya,"
clip_77_Sharing_3.mp4,clip_77_Sharing_3.wav,kesedihan,negatif,netral,netral,netral,tidak sahabat sadari bahwa uang yang sahabat
clip_77_Sharing_4.mp4,clip_77_Sharing_4.wav,netral,netral,netral,netral,netral,miliki atau Anda yang Anda miliki saat ini bisa Anda jadikan sebagai alat
clip_77_Sharing_5.mp4,clip_77_Sharing_5.wav,netral,netral,netral,netral,netral,Untuk membuat diri Anda menjadi magnet uang
clip_77_Sharing_6.mp4,clip_77_Sharing_6.wav,netral,netral,netral,netral,netral,Karena pada dasarnya untuk bisa menjadi magnet uang
clip_77_Sharing_7.mp4,clip_77_Sharing_7.wav,netral,netral,netral,netral,netral,Caranya cukup beragam
clip_77_Sharing_8.mp4,clip_77_Sharing_8.wav,kebahagiaan,positif,netral,netral,netral,"Saya akan membagikan kepada Anda, bagaimanakah cara menjadi magnet uang"
clip_77_Sharing_9.mp4,clip_77_Sharing_9.wav,netral,netral,netral,netral,netral,dengan menggunakan uang
clip_77_Sharing_10.mp4,clip_77_Sharing_10.wav,netral,netral,netral,netral,netral,yang Anda miliki saat ini
clip_78_Sharing_1.mp4,clip_78_Sharing_1.wav,kebahagiaan,positif,netral,positif,positif,"Assalamualaikum warahmatullahi wabarakatuh, apa kabar?"
clip_78_Sharing_2.mp4,clip_78_Sharing_2.wav,kebahagiaan,positif,netral,positif,positif,"Sobat mudah jelas mulai semuanya, berjumpa lagi dengan saya adalah Mawan Fuad,"
clip_78_Sharing_3.mp4,clip_78_Sharing_3.wav,kebahagiaan,positif,netral,positif,positif,ketemu semua di situ dan selamat datang di online shot gol saya.
clip_78_Sharing_4.mp4,clip_78_Sharing_4.wav,kebahagiaan,positif,netral,positif,positif,"Yang pada kedepanan kali ini kita akan membahas bagaimana sih caranya agar kita bisa membuat sebuah gols atau target hidup yang ok,"
clip_78_Sharing_5.mp4,clip_78_Sharing_5.wav,kebahagiaan,positif,positif,positif,positif,"membuat sebuah target hidup yang kita mudah untuk mencapainya, membuat sebuah target hidup yang menikmati kita."
clip_78_Sharing_6.mp4,clip_78_Sharing_6.wav,kebahagiaan,positif,netral,positif,positif,"Karena setelah kemarin kita bahas di online shot gols saya sebelumnya, kita membahas tentang bagaimana caranya kita akan lebih manfaatkan waktu."
clip_78_Sharing_7.mp4,clip_78_Sharing_7.wav,kebahagiaan,positif,positif,positif,positif,Tentu banyak banget teman-teman yang kemarin bertanya kali kalau misal gitu pasti kita harus punya perencana hidup atau punya target-target hidup yang jelas dalam hidup kita sehingga kita memiliki kehidupan yang lebih terang.
clip_79_Book_1.mp4,clip_79_Book_1.wav,netral,netral,netral,netral,netral,Yang selanjutnya adalah The Kind Worth Killingnya Peter Swanson.
clip_79_Book_2.mp4,clip_79_Book_2.wav,netral,netral,netral,netral,positif,Gue tulis di goodreads. Gue bilang kenapa gue baru kenal Peter Swanson sekarang?
clip_79_Book_3.mp4,clip_79_Book_3.wav,netral,netral,netral,netral,netral,Kenapa gue baru baca novel-novel ini sekarang?
clip_79_Book_4.mp4,clip_79_Book_4.wav,netral,netral,positif,netral,positif,Karena ini gue suka banget.
clip_79_Book_5.mp4,clip_79_Book_5.wav,netral,netral,netral,netral,positif,Gue kasih empat setengah bintang.
clip_79_Book_6.mp4,clip_79_Book_6.wav,netral,netral,netral,netral,netral,"Karena apa ya, gaya narasinya unik gitu beda dari novel-novel yang pernah gue baca di tahun ini seenggaknya terus sudah gitu pengungkapan misteri lapisan demi lapisannya itu unik,"
clip_79_Book_7.mp4,clip_79_Book_7.wav,netral,netral,positif,netral,positif,karakternya juga kuat banget di novel ini pokoknya gue suka banget.
clip_79_Book_8.mp4,clip_79_Book_8.wav,netral,netral,positif,netral,positif,"Kalau kamu suka novel misteri dan juga thriller, coba baca novel-novelnya Peter Swanson khususnya yang ini, The Kind Worth Killing."
clip_80_Book_1.mp4,clip_80_Book_1.wav,netral,netral,netral,netral,netral,Selanjutnya adalah Absolute Justice.
clip_80_Book_2.mp4,clip_80_Book_2.wav,netral,netral,positif,netral,positif,Ini adalah novelnya Akiyoshi Rikako pertama yang gue baca dan gue suka banget.
clip_80_Book_3.mp4,clip_80_Book_3.wav,netral,netral,netral,positif,positif,"Jadi gue tahu kenapa orang-orang yang baca novel itu kesal dan yes gue pas bacanya juga kesal banget, in a good way sih, pastinya."
clip_80_Book_4.mp4,clip_80_Book_4.wav,netral,netral,positif,positif,positif,"Karena itu berarti penulis berhasil memaparkan, mendeskripsikan, menggambarkan karakter-karakter yang begitu kuat dan juga satu karakter itu yang sungguh menyebalkan."
clip_80_Book_5.mp4,clip_80_Book_5.wav,netral,netral,netral,positif,positif,Kalau kamu penasaran mendingan baca saja atau nonton dulu atau baca dulu reviewnya di akun goodreads gue di kolom deskripsi bawah.
clip_81_Book_1.mp4,clip_81_Book_1.wav,netral,netral,netral,netral,netral,So judulnya adalah Bagaimana Bangkit dari Kegagalan Menuju Sukses Menjual.
clip_81_Book_2.mp4,clip_81_Book_2.wav,netral,netral,netral,netral,netral,Frank Bettger adalah orang yang gagal berkali-kali.
clip_81_Book_3.mp4,clip_81_Book_3.wav,netral,netral,netral,netral,netral,Lalu kemudian dia menjadi pemain baseball.
clip_81_Book_4.mp4,clip_81_Book_4.wav,netral,netral,netral,netral,netral,Kemudian beliau menjadi penjual asuransi suka dengan buku ini.
clip_81_Book_5.mp4,clip_81_Book_5.wav,netral,netral,netral,netral,netral,"Yang pertama, Frank Bettger adalah murid dari Dale Cargnie di mana Dale Cargnie mengajarkan tentang pentingnya public speaking."
clip_81_Book_6.mp4,clip_81_Book_6.wav,netral,netral,netral,netral,netral,"Jika Anda ingin sukses dalam berbisnis, sukses dalam bekerja, sukses menjadi seorang pemimpin, Anda harus bisa berbicara di depan umum."
clip_81_Book_7.mp4,clip_81_Book_7.wav,netral,netral,netral,netral,netral,"Dan berbicara di depan umum butuh latihan bukan sembarangan, bukan sesuatu yang mudah untuk dilakukan oleh siapa pun juga, perlu latihan, perlu konsentrasi, perlu pengetahuan."
clip_81_Book_8.mp4,clip_81_Book_8.wav,netral,netral,netral,netral,netral,"Dan perlu pengalaman sehingga ketika saya belajar ini saya belajar tentang public speaking, latihan sendirian dan akhirnya membuat saya bisa menjual."
